Date,6J=F
2001-04-17,0.008262000046670437
2001-04-18,0.008325000293552876
2001-04-19,0.008368000388145447
2001-04-20,0.008305000141263008
2001-04-23,0.008391999639570713
2001-04-26,0.00825200043618679
2001-04-27,0.008194000460207462
2001-04-30,0.00821600016206503
2001-05-01,0.008315999992191792
2001-05-02,0.008337999694049358
2001-05-03,0.008357999846339226
2001-05-04,0.00837200041860342
2001-05-07,0.00837200041860342
2001-05-08,0.008363000117242336
2001-05-09,0.008298000320792198
2001-05-11,0.008270000107586384
2001-05-14,0.008222999982535839
2001-05-15,0.00820900034159422
2001-05-16,0.008205000311136246
2001-05-17,0.008267000317573547
2001-05-21,0.008267000317573547
2001-05-23,0.008454999886453152
2001-05-24,0.008434999734163284
2001-05-25,0.00839299988001585
2001-05-29,0.008426999673247337
2001-05-30,0.008409000001847744
2001-05-31,0.008488000370562077
2001-06-01,0.00849200040102005
2001-06-04,0.008475000038743019
2001-06-05,0.008403000421822071
2001-06-06,0.008399000391364098
2001-06-07,0.008419999852776527
2001-06-08,0.008352000266313553
2001-06-11,0.008286000229418278
2001-06-12,0.008290999568998814
2001-06-13,0.008274000138044357
2001-06-14,0.008318999782204628
2001-06-15,0.008200000040233135
2001-06-18,0.008181000128388405
2001-06-19,0.008197000250220299
2001-06-20,0.008155999705195427
2001-06-21,0.008107000030577183
2001-06-22,0.008107000030577183
2001-06-25,0.008143000304698944
2001-06-26,0.00814799964427948
2001-06-27,0.008112999610602856
2001-06-28,0.008082999847829342
2001-06-29,0.008078999817371368
2001-07-02,0.00810100045055151
2001-07-03,0.00810100045055151
2001-07-05,0.008009999990463257
2001-07-06,0.007992999628186226
2001-07-09,0.008030000142753124
2001-07-10,0.00803299993276596
2001-07-11,0.008097000420093536
2001-07-12,0.00813200045377016
2001-07-13,0.008058999665081501
2001-07-16,0.008023000322282314
2001-07-17,0.008043999783694744
2001-07-18,0.00811699964106083
2001-07-19,0.008151999674737453
2001-07-20,0.008189000189304352
2001-07-23,0.008081999607384205
2001-07-24,0.008116000331938267
2001-07-25,0.00813200045377016
2001-07-26,0.008124000392854214
2001-07-27,0.008129999972879887
2001-07-30,0.008030000142753124
2001-07-31,0.008031999692320824
2001-08-01,0.008059999905526638
2001-08-02,0.00811500009149313
2001-08-03,0.00812000036239624
2001-08-06,0.008107000030577183
2001-08-07,0.008131000213325024
2001-08-08,0.00813599955290556
2001-08-09,0.008239000104367733
2001-08-10,0.008225000463426113
2001-08-13,0.008194000460207462
2001-08-14,0.008248000405728817
2001-08-15,0.008387000299990177
2001-08-16,0.00836700014770031
2001-08-17,0.008338999934494495
2001-08-20,0.008306000381708145
2001-08-21,0.00837200041860342
2001-08-22,0.008322999812662601
2001-08-23,0.008369999937713146
2001-08-24,0.00834100041538477
2001-08-27,0.008356000296771526
2001-08-28,0.00834100041538477
2001-08-29,0.008338999934494495
2001-08-30,0.00839299988001585
2001-08-31,0.008431999944150448
2001-09-04,0.00838099978864193
2001-09-05,0.00829199980944395
2001-09-06,0.008268999867141247
2001-09-07,0.008329999633133411
2001-09-10,0.008275000378489494
2001-09-11,0.008317000232636929
2001-09-12,0.008317000232636929
2001-09-13,0.008430000394582748
2001-09-14,0.008542999625205994
2001-09-17,0.008534999564290047
2001-09-18,0.008592000231146812
2001-09-19,0.008564000017940998
2001-09-20,0.00867099966853857
2001-09-21,0.008616000413894653
2001-09-24,0.008555999957025051
2001-09-25,0.008551999926567078
2001-09-26,0.008534000255167484
2001-09-27,0.008403000421822071
2001-09-28,0.008414999581873417
2001-10-01,0.0083619998767972
2001-10-02,0.008318999782204628
2001-10-03,0.008321000263094902
2001-10-04,0.008325999602675438
2001-10-05,0.00834800023585558
2001-10-08,0.00834800023585558
2001-10-09,0.008352999575436115
2001-10-10,0.008345000445842743
2001-10-11,0.00827100034803152
2001-10-12,0.008274000138044357
2001-10-15,0.008302000351250172
2001-10-16,0.008276999928057194
2001-10-17,0.008280999958515167
2001-10-18,0.00828499998897314
2001-10-19,0.00828499998897314
2001-10-22,0.008194000460207462
2001-10-23,0.008178000338375568
2001-10-24,0.008166000247001648
2001-10-25,0.0081599997356534
2001-10-26,0.008170000277459621
2001-10-29,0.008217999711632729
2001-10-30,0.008218999952077866
2001-10-31,0.008197999559342861
2001-11-01,0.00822100043296814
2001-11-02,0.008232000283896923
2001-11-05,0.008231000043451786
2001-11-06,0.00827999971807003
2001-11-07,0.008289000019431114
2001-11-08,0.008345999754965305
2001-11-09,0.008337999694049358
2001-11-12,0.008337999694049358
2001-11-13,0.008243000134825706
2001-11-14,0.008243000134825706
2001-11-15,0.008182000368833542
2001-11-16,0.008151000365614891
2001-11-19,0.008124999701976776
2001-11-20,0.008162000216543674
2001-11-21,0.008129999972879887
2001-11-23,0.008050999604165554
2001-11-26,0.008069000206887722
2001-11-27,0.008073999546468258
2001-11-28,0.008135000243782997
2001-11-29,0.008089999668300152
2001-11-30,0.00810300000011921
2001-12-03,0.008067999966442585
2001-12-04,0.008059999905526638
2001-12-05,0.008054000325500965
2001-12-06,0.008019999600946903
2001-12-07,0.007966999895870686
2001-12-10,0.007929000072181225
2001-12-11,0.00792699959129095
2001-12-12,0.007925000041723251
2001-12-13,0.007922999560832977
2001-12-14,0.007857000455260277
2001-12-17,0.0007830000249668956
2001-12-18,0.007860000245273113
2001-12-19,0.007841000333428383
2001-12-20,0.007811000104993582
2001-12-21,0.00774300005286932
2001-12-24,0.007741000037640333
2001-12-26,0.007675000000745058
2001-12-27,0.007621999830007553
2001-12-28,0.007656000088900328
2001-12-31,0.00762900011613965
2002-01-02,0.007596000097692013
2002-01-03,0.007613999769091606
2002-01-04,0.007660999894142151
2002-01-07,0.007656000088900328
2002-01-08,0.0075599998235702515
2002-01-09,0.007565000094473362
2002-01-10,0.007559000048786402
2002-01-11,0.007602000143378973
2002-01-14,0.0076049999333918095
2002-01-15,0.007639000192284584
2002-01-16,0.0076060001738369465
2002-01-17,0.007573999930173159
2002-01-18,0.0075610000640153885
2002-01-22,0.007486000191420317
2002-01-23,0.007466999813914299
2002-01-24,0.007437000051140785
2002-01-25,0.0074629997834563255
2002-01-28,0.007513999938964844
2002-01-29,0.007513000164180994
2002-01-30,0.007546999957412481
2002-01-31,0.007435999810695648
2002-02-01,0.007526000030338764
2002-02-04,0.007575999945402145
2002-02-05,0.007486999966204166
2002-02-06,0.007501999847590923
2002-02-07,0.007505000103265047
2002-02-08,0.007439999841153622
2002-02-11,0.007505999878048897
2002-02-12,0.007553999777883291
2002-02-13,0.0075170001946389675
2002-02-14,0.007583000231534243
2002-02-15,0.007548999972641468
2002-02-18,0.007557999808341265
2002-02-19,0.007493000011891127
2002-02-20,0.00749000022187829
2002-02-21,0.007455999962985516
2002-02-22,0.007462000008672476
2002-02-25,0.0074720000848174095
2002-02-26,0.0074339997954666615
2002-02-27,0.007455000188201666
2002-02-28,0.007488999981433153
2002-03-01,0.0075090001337230206
2002-03-04,0.007567000109702349
2002-03-05,0.007567000109702349
2002-03-06,0.007648000027984381
2002-03-07,0.007884000428020954
2002-03-08,0.007778000086545944
2002-03-11,0.0078050000593066216
2002-03-12,0.007774000056087971
2002-03-13,0.007728999946266413
2002-03-14,0.007745000068098307
2002-03-15,0.00774900009855628
2002-03-18,0.007625000085681677
2002-03-19,0.007612000219523907
2002-03-20,0.007641000207513571
2002-03-21,0.007608999963849783
2002-03-22,0.007561999838799238
2002-03-25,0.007534000091254711
2002-03-26,0.007559000048786402
2002-03-27,0.007565999869257212
2002-03-28,0.007567000109702349
2002-04-01,0.007524999789893627
2002-04-02,0.007524999789893627
2002-04-03,0.007565000094473362
2002-04-04,0.007592000067234039
2002-04-05,0.007627999875694513
2002-04-08,0.007637999951839447
2002-04-09,0.007660000119358301
2002-04-10,0.0076790000312030315
2002-04-11,0.00762900011613965
2002-04-12,0.007596000097692013
2002-04-15,0.0076049999333918095
2002-04-16,0.0076500000432133675
2002-04-17,0.007670999970287085
2002-04-18,0.0077229999005794525
2002-04-19,0.007695999927818775
2002-04-22,0.007718000095337629
2002-04-23,0.007703999988734722
2002-04-24,0.007739999797195196
2002-04-25,0.007794999983161688
2002-04-26,0.007841000333428383
2002-04-29,0.007829999551177025
2002-04-30,0.007801999803632498
2002-05-01,0.00786499958485365
2002-05-02,0.007833000272512436
2002-05-03,0.00788899976760149
2002-05-06,0.007872000336647034
2002-05-07,0.007828000001609325
2002-05-08,0.007782000117003918
2002-05-09,0.0078039998188614845
2002-05-10,0.007853000424802303
2002-05-13,0.00784400012344122
2002-05-14,0.007792000193148851
2002-05-15,0.00784400012344122
2002-05-16,0.007815999910235405
2002-05-17,0.007960000075399876
2002-05-20,0.007991000078618526
2002-05-21,0.008081999607384205
2002-05-22,0.008062000386416912
2002-05-23,0.008015000261366367
2002-05-24,0.008031999692320824
2002-05-27,0.008019999600946903
2002-05-28,0.008043999783694744
2002-05-29,0.008053000085055828
2002-05-30,0.008123000152409077
2002-05-31,0.008054000325500965
2002-06-03,0.008082999847829342
2002-06-04,0.008073000237345695
2002-06-05,0.00803999975323677
2002-06-06,0.008050999604165554
2002-06-07,0.008042000234127045
2002-06-10,0.008023000322282314
2002-06-11,0.00798300001770258
2002-06-12,0.007960000075399876
2002-06-13,0.007997999899089336
2002-06-14,0.008059999905526638
2002-06-17,0.008036999963223934
2002-06-18,0.008080000057816505
2002-06-19,0.008112000301480293
2002-06-20,0.008135000243782997
2002-06-21,0.00827100034803152
2002-06-24,0.008252999745309353
2002-06-25,0.008263000287115574
2002-06-26,0.008387000299990177
2002-06-27,0.008407999761402607
2002-06-28,0.008403000421822071
2002-07-01,0.0083619998767972
2002-07-02,0.008352000266313553
2002-07-03,0.00837900023907423
2002-07-04,0.008356000296771526
2002-07-05,0.008345999754965305
2002-07-08,0.008465000428259373
2002-07-09,0.008511999621987343
2002-07-10,0.00853000022470951
2002-07-11,0.008589999750256538
2002-07-12,0.008585999719798565
2002-07-15,0.00863100029528141
2002-07-16,0.008643999695777893
2002-07-17,0.008628999814391136
2002-07-18,0.00860000029206276
2002-07-19,0.008666000328958035
2002-07-22,0.008616999723017216
2002-07-23,0.00851299986243248
2002-07-24,0.008617999963462353
2002-07-25,0.008596000261604786
2002-07-26,0.008429000154137611
2002-07-29,0.008369999937713146
2002-07-30,0.00834100041538477
2002-07-31,0.008368000388145447
2002-08-01,0.00839800015091896
2002-08-02,0.008417000062763691
2002-08-05,0.008371000178158283
2002-08-06,0.008282000198960304
2002-08-07,0.008338999934494495
2002-08-08,0.008276999928057194
2002-08-09,0.008337999694049358
2002-08-12,0.008419999852776527
2002-08-13,0.008426000364124775
2002-08-14,0.008542999625205994
2002-08-15,0.008546000346541405
2002-08-16,0.008516999892890453
2002-08-19,0.008448000065982342
2002-08-20,0.008434000425040722
2002-08-21,0.008452000096440315
2002-08-22,0.008353999815881252
2002-08-23,0.008363000117242336
2002-08-26,0.008368000388145447
2002-08-27,0.008472999557852745
2002-08-28,0.008437000215053558
2002-08-29,0.008462999947369099
2002-08-30,0.008433000184595585
2002-09-02,0.008476999588310719
2002-09-03,0.008546000346541405
2002-09-04,0.00848000030964613
2002-09-05,0.008461999706923962
2002-09-06,0.008438999764621258
2002-09-09,0.008414999581873417
2002-09-10,0.008344000205397606
2002-09-11,0.008310000412166119
2002-09-12,0.008325999602675438
2002-09-13,0.008217000402510166
2002-09-16,0.008205000311136246
2002-09-17,0.008209999650716782
2002-09-18,0.008233999833464622
2002-09-19,0.008264999836683273
2002-09-20,0.00813200045377016
2002-09-23,0.00810999982059002
2002-09-24,0.00814600009471178
2002-09-25,0.00817199982702732
2002-09-26,0.008186999708414078
2002-09-27,0.008173000067472458
2002-09-30,0.008243000134825706
2002-10-01,0.008190000429749489
2002-10-02,0.008158000186085701
2002-10-03,0.008182000368833542
2002-10-04,0.008143000304698944
2002-10-07,0.008077999576926231
2002-10-08,0.008066999725997448
2002-10-09,0.00813900027424097
2002-10-10,0.008116000331938267
2002-10-11,0.008085999637842178
2002-10-14,0.008085999637842178
2002-10-15,0.00803999975323677
2002-10-16,0.008058999665081501
2002-10-17,0.00803299993276596
2002-10-18,0.007992000319063663
2002-10-21,0.008030000142753124
2002-10-22,0.00801599957048893
2002-10-23,0.008045000024139881
2002-10-24,0.00804699957370758
2002-10-25,0.008071999996900558
2002-10-28,0.008112999610602856
2002-10-29,0.008167999796569347
2002-10-30,0.008158000186085701
2002-10-31,0.008167999796569347
2002-11-01,0.008204000070691109
2002-11-04,0.008193000219762325
2002-11-05,0.008224000222980976
2002-11-06,0.008225000463426113
2002-11-07,0.0082590002566576
2002-11-08,0.008364000357687473
2002-11-11,0.008364000357687473
2002-11-12,0.00836899969726801
2002-11-13,0.008325000293552876
2002-11-14,0.008318999782204628
2002-11-15,0.008317000232636929
2002-11-18,0.008263999596238136
2002-11-19,0.008194000460207462
2002-11-20,0.008162000216543674
2002-11-21,0.008154000155627728
2002-11-22,0.008143999613821507
2002-11-25,0.008198999799787998
2002-11-26,0.00822800025343895
2002-11-27,0.008182000368833542
2002-11-28,0.008193000219762325
2002-11-29,0.008159000426530838
2002-12-02,0.008031000383198261
2002-12-03,0.008027000352740288
2002-12-04,0.008022000081837177
2002-12-05,0.008003000169992447
2002-12-06,0.008078999817371368
2002-12-09,0.00810300000011921
2002-12-10,0.00808900035917759
2002-12-11,0.008090999908745289
2002-12-12,0.008150000125169754
2002-12-13,0.008298000320792198
2002-12-16,0.0082609998062253
2002-12-17,0.00827800016850233
2002-12-18,0.008287999778985977
2002-12-19,0.008322999812662601
2002-12-20,0.008334999904036522
2002-12-23,0.008330999873578548
2002-12-24,0.008341999724507332
2002-12-26,0.008360999636352062
2002-12-27,0.00836899969726801
2002-12-30,0.008466999977827072
2002-12-31,0.008446999825537205
2003-01-02,0.008357999846339226
2003-01-03,0.008369999937713146
2003-01-06,0.008425000123679638
2003-01-07,0.008322999812662601
2003-01-08,0.008421000093221664
2003-01-09,0.008394000120460987
2003-01-10,0.008414000272750854
2003-01-13,0.008438000455498695
2003-01-14,0.008496000431478024
2003-01-15,0.00848700013011694
2003-01-16,0.008507000282406807
2003-01-17,0.008500000461935997
2003-01-20,0.008479000069200993
2003-01-21,0.00848000030964613
2003-01-22,0.008465000428259373
2003-01-23,0.008491000160574913
2003-01-24,0.00850600004196167
2003-01-27,0.008453999646008015
2003-01-28,0.008444000035524368
2003-01-29,0.008462999947369099
2003-01-30,0.008402000181376934
2003-01-31,0.008352000266313553
2003-02-03,0.008324000053107738
2003-02-04,0.008363000117242336
2003-02-05,0.008342999964952469
2003-02-06,0.008352000266313553
2003-02-07,0.008329999633133411
2003-02-10,0.0082609998062253
2003-02-11,0.008264999836683273
2003-02-12,0.008256999775767326
2003-02-13,0.008302000351250172
2003-02-14,0.008317999541759491
2003-02-17,0.008340000174939632
2003-02-18,0.008423999883234501
2003-02-19,0.008434999734163284
2003-02-20,0.008464000187814236
2003-02-21,0.008426999673247337
2003-02-24,0.008488000370562077
2003-02-25,0.008538000285625458
2003-02-26,0.008545000106096268
2003-02-27,0.00851299986243248
2003-02-28,0.008473999798297882
2003-03-03,0.00850600004196167
2003-03-04,0.008483000099658966
2003-03-05,0.008528999984264374
2003-03-06,0.008523999713361263
2003-03-07,0.00855099968612194
2003-03-10,0.008555999957025051
2003-03-11,0.008541000075638294
2003-03-12,0.008527999743819237
2003-03-13,0.008438000455498695
2003-03-14,0.008454999886453152
2003-03-17,0.008489999920129776
2003-03-18,0.008438999764621258
2003-03-19,0.008314000442624092
2003-03-20,0.008336000144481659
2003-03-21,0.008251000195741653
2003-03-24,0.008306999690830708
2003-03-25,0.008346999995410442
2003-03-26,0.008351000025868416
2003-03-27,0.008353999815881252
2003-03-28,0.00837399996817112
2003-03-31,0.008481999859213829
2003-04-01,0.008481999859213829
2003-04-02,0.008430000394582748
2003-04-03,0.008383000269532204
2003-04-04,0.00835500005632639
2003-04-07,0.008334999904036522
2003-04-08,0.008363000117242336
2003-04-09,0.008348999544978142
2003-04-10,0.008376000449061394
2003-04-11,0.008314999751746655
2003-04-14,0.008333000354468822
2003-04-15,0.008340000174939632
2003-04-16,0.008388999849557877
2003-04-17,0.00837399996817112
2003-04-21,0.008314000442624092
2003-04-22,0.008353999815881252
2003-04-23,0.008318999782204628
2003-04-24,0.008352000266313553
2003-04-25,0.008322999812662601
2003-04-28,0.008314999751746655
2003-04-29,0.00835500005632639
2003-04-30,0.008423999883234501
2003-05-01,0.008445999585092068
2003-05-02,0.008421000093221664
2003-05-05,0.008442999795079231
2003-05-06,0.00850799959152937
2003-05-07,0.008612999692559242
2003-05-08,0.008565999567508698
2003-05-09,0.00853899959474802
2003-05-12,0.008558999747037888
2003-05-13,0.008586999960243702
2003-05-14,0.00862099975347519
2003-05-15,0.008597999811172485
2003-05-16,0.008635000325739384
2003-05-19,0.00853000022470951
2003-05-20,0.008576000109314919
2003-05-21,0.008531000465154648
2003-05-22,0.00853700004518032
2003-05-23,0.008554999716579914
2003-05-26,0.008561999537050724
2003-05-27,0.008535999804735184
2003-05-28,0.008426999673247337
2003-05-29,0.008452000096440315
2003-05-30,0.008387000299990177
2003-06-02,0.008440000005066395
2003-06-03,0.008402000181376934
2003-06-04,0.008423999883234501
2003-06-05,0.00849399995058775
2003-06-06,0.008423999883234501
2003-06-09,0.008469000458717346
2003-06-10,0.008495000191032887
2003-06-11,0.008491000160574913
2003-06-12,0.008504999801516533
2003-06-13,0.0085230004042387
2003-06-16,0.008503999561071396
2003-06-17,0.008484000340104103
2003-06-18,0.008507000282406807
2003-06-19,0.008466999977827072
2003-06-20,0.00846800021827221
2003-06-23,0.008520999923348427
2003-06-24,0.008500000461935997
2003-06-25,0.008492999710142612
2003-06-26,0.008394000120460987
2003-06-27,0.008371000178158283
2003-06-30,0.00836899969726801
2003-07-01,0.00839100033044815
2003-07-02,0.008492999710142612
2003-07-03,0.008476999588310719
2003-07-07,0.008479000069200993
2003-07-08,0.008473999798297882
2003-07-09,0.00851299986243248
2003-07-10,0.008516999892890453
2003-07-11,0.008519000373780727
2003-07-14,0.008519000373780727
2003-07-15,0.008508999831974506
2003-07-16,0.008484000340104103
2003-07-17,0.008431999944150448
2003-07-18,0.008457999676465988
2003-07-21,0.008448000065982342
2003-07-22,0.008407999761402607
2003-07-23,0.008417000062763691
2003-07-24,0.008417000062763691
2003-07-25,0.008422999642789364
2003-07-28,0.008387000299990177
2003-07-29,0.008356000296771526
2003-07-30,0.008333000354468822
2003-07-31,0.008303999900817871
2003-08-01,0.008340000174939632
2003-08-04,0.008317999541759491
2003-08-05,0.008345999754965305
2003-08-06,0.008326999843120575
2003-08-07,0.008410000242292881
2003-08-08,0.00840499997138977
2003-08-11,0.008431999944150448
2003-08-12,0.008453000336885452
2003-08-13,0.008396999910473824
2003-08-14,0.00839800015091896
2003-08-15,0.008394000120460987
2003-08-18,0.00837399996817112
2003-08-19,0.008454999886453152
2003-08-20,0.008476999588310719
2003-08-21,0.008500000461935997
2003-08-22,0.008507000282406807
2003-08-25,0.008527999743819237
2003-08-26,0.008533000014722347
2003-08-27,0.008522000163793564
2003-08-28,0.0085249999538064
2003-08-29,0.008580000139772892
2003-09-01,0.008585000410676003
2003-09-02,0.008609999902546406
2003-09-03,0.008621999993920326
2003-09-04,0.008569000288844109
2003-09-05,0.008561999537050724
2003-09-08,0.008581999689340591
2003-09-09,0.008561000227928162
2003-09-10,0.008542000316083431
2003-09-11,0.008542000316083431
2003-09-12,0.0085230004042387
2003-09-15,0.008511999621987343
2003-09-16,0.008634000085294247
2003-09-17,0.008630000054836273
2003-09-18,0.008694999851286411
2003-09-19,0.008768999949097633
2003-09-22,0.008949000388383865
2003-09-23,0.008945000357925892
2003-09-24,0.0089910002425313
2003-09-25,0.008948000147938728
2003-09-26,0.008957000449299812
2003-09-29,0.009030000306665897
2003-09-30,0.008995999582111835
2003-10-01,0.009061000309884548
2003-10-02,0.009052000008523464
2003-10-03,0.009031999856233597
2003-10-06,0.009026000276207924
2003-10-07,0.009120999835431576
2003-10-08,0.009140999987721443
2003-10-09,0.009178999811410904
2003-10-10,0.009221999906003475
2003-10-13,0.009221999906003475
2003-10-14,0.009205999784171581
2003-10-15,0.009153000079095364
2003-10-16,0.009116999804973602
2003-10-17,0.009154999628663063
2003-10-20,0.009088000282645226
2003-10-21,0.00913500040769577
2003-10-22,0.009193000383675098
2003-10-23,0.009135999716818333
2003-10-24,0.009158999659121037
2003-10-27,0.009225999936461449
2003-10-28,0.009246000088751316
2003-10-29,0.009247999638319016
2003-10-30,0.009205999784171581
2003-10-31,0.009099000133574009
2003-11-03,0.009003999643027782
2003-11-04,0.009134000167250633
2003-11-05,0.009108000434935093
2003-11-06,0.009078999981284142
2003-11-07,0.009162000380456448
2003-11-10,0.009238000027835369
2003-11-11,0.009238000027835369
2003-11-12,0.009198999963700771
2003-11-13,0.009252999909222126
2003-11-14,0.00924300029873848
2003-11-17,0.009186999872326851
2003-11-18,0.009259000420570374
2003-11-19,0.0091540003195405
2003-11-20,0.009192000143229961
2003-11-21,0.00919399969279766
2003-11-24,0.00914399977773428
2003-11-25,0.009139000438153744
2003-11-26,0.00916799996048212
2003-11-27,0.009158000349998474
2003-11-28,0.009134000167250633
2003-12-01,0.009134000167250633
2003-12-02,0.009208999574184418
2003-12-03,0.009247999638319016
2003-12-04,0.009251000359654427
2003-12-05,0.009286999702453613
2003-12-08,0.009310999885201454
2003-12-09,0.009339000098407269
2003-12-10,0.009238000027835369
2003-12-11,0.00926399976015091
2003-12-12,0.009282000362873077
2003-12-15,0.009279999881982803
2003-12-16,0.009332000277936459
2003-12-17,0.009332000277936459
2003-12-18,0.009314999915659428
2003-12-19,0.009305000305175781
2003-12-22,0.009324000217020512
2003-12-23,0.009335000067949295
2003-12-24,0.009344999678432941
2003-12-26,0.0093560004606843
2003-12-29,0.009371999651193619
2003-12-30,0.00936300028115511
2003-12-31,0.009317999705672264
2004-01-02,0.00937500037252903
2004-01-05,0.009446999989449978
2004-01-06,0.009438999928534031
2004-01-07,0.009438999928534031
2004-01-08,0.009436000138521194
2004-01-09,0.009417000226676464
2004-01-12,0.009391999803483486
2004-01-13,0.009430999867618084
2004-01-14,0.009445000439882278
2004-01-15,0.009424000047147274
2004-01-16,0.00937500037252903
2004-01-19,0.009335000067949295
2004-01-20,0.009348000399768353
2004-01-21,0.009363999590277672
2004-01-22,0.009438999928534031
2004-01-23,0.009425999596714973
2004-01-26,0.009418999776244164
2004-01-27,0.009486000053584576
2004-01-28,0.009463000111281872
2004-01-29,0.009453999809920788
2004-01-30,0.009468000382184982
2004-02-02,0.009480999782681465
2004-02-03,0.009486000053584576
2004-02-04,0.009496999904513359
2004-02-05,0.009448999539017677
2004-02-06,0.009482000023126602
2004-02-09,0.009471000172197819
2004-02-10,0.00948300026357174
2004-02-11,0.009499000385403633
2004-02-12,0.009498000144958496
2004-02-13,0.009488999843597412
2004-02-16,0.009491999633610249
2004-02-17,0.009471000172197819
2004-02-18,0.009374000132083893
2004-02-19,0.009329999797046185
2004-02-20,0.009162000380456448
2004-02-23,0.009212000295519829
2004-02-24,0.009252999909222126
2004-02-25,0.009178999811410904
2004-02-26,0.00912300031632185
2004-02-27,0.009162000380456448
2004-03-01,0.009177999570965767
2004-03-02,0.009087000042200089
2004-03-03,0.009088000282645226
2004-03-04,0.00900499988347292
2004-03-05,0.008926000446081161
2004-03-08,0.008983000181615353
2004-03-09,0.0089910002425313
2004-03-10,0.00902200024574995
2004-03-11,0.00901699997484684
2004-03-12,0.009015999734401703
2004-03-15,0.009019999764859676
2004-03-16,0.009221999906003475
2004-03-17,0.009266999550163746
2004-03-18,0.009391999803483486
2004-03-19,0.00938900001347065
2004-03-22,0.009391999803483486
2004-03-23,0.00938900001347065
2004-03-24,0.009445000439882278
2004-03-25,0.009449999779462814
2004-03-26,0.009459000080823898
2004-03-29,0.009503000415861607
2004-03-30,0.00949000008404255
2004-03-31,0.009603999555110931
2004-04-01,0.00965800043195486
2004-04-02,0.009591000154614449
2004-04-05,0.009542999789118767
2004-04-06,0.009480999782681465
2004-04-07,0.009518000297248363
2004-04-08,0.009425000287592411
2004-04-12,0.009504999965429306
2004-04-13,0.00939099956303835
2004-04-14,0.009207000024616718
2004-04-15,0.009244999848306179
2004-04-16,0.009296000003814697
2004-04-19,0.009232999756932259
2004-04-20,0.00924300029873848
2004-04-21,0.00914900004863739
2004-04-22,0.009139000438153744
2004-04-23,0.009173000231385231
2004-04-26,0.009212999604642391
2004-04-27,0.009150000289082527
2004-04-28,0.00910400040447712
2004-04-29,0.009097999893128872
2004-04-30,0.009073000401258469
2004-05-03,0.009073000401258469
2004-05-04,0.009126000106334686
2004-05-05,0.009215000085532665
2004-05-06,0.00911800004541874
2004-05-07,0.008918000385165215
2004-05-10,0.008805000223219395
2004-05-11,0.008830999955534935
2004-05-12,0.008840000256896019
2004-05-13,0.008740000426769257
2004-05-14,0.008762000128626823
2004-05-17,0.008747000247240067
2004-05-18,0.008771000429987907
2004-05-19,0.008883999660611153
2004-05-20,0.008864999748766422
2004-05-21,0.00891599990427494
2004-05-24,0.008871999569237232
2004-05-25,0.008949999697506428
2004-05-26,0.008953000418841839
2004-05-27,0.009019999764859676
2004-05-28,0.009061000309884548
2004-05-31,0.009131000377237797
2004-06-01,0.009046000428497791
2004-06-02,0.009087000042200089
2004-06-03,0.00902200024574995
2004-06-04,0.00900499988347292
2004-06-07,0.009122000075876713
2004-06-08,0.009115999564528465
2004-06-09,0.009050000458955765
